Air Quality Index,Water Quality Index,Deforestation loss(Mha),Label
398.201,93.096,10.359537,Moderately Bad
50.594,94.431,23.05572,Moderately Bad
366.751,28.099,19.198592,Moderately Bad
182.342,93.453,14.071076,Moderately Good
286.38,52.65,20.820717,Extremely Bad
272.157,91.456,11.369385,Moderately Bad
412.021,74.359,19.865272,Extremely Bad
158.878,91.738,18.532406,Moderately Bad
268.625,85.073,23.729941,Extremely Bad
350.095,75.385,12.483016,Moderately Bad
78.38,51.593,23.475314,Moderately Bad
391.052,21.975,21.857724,Moderately Bad
378.344,50.377,12.221096,Moderately Bad
108.777,44.417,10.288812,Extremely Good
68.905,49.255,22.239872,Moderately Good
367.703,6.438,22.52842,Moderately Bad
180.159,4.759,24.561981,Moderately Good
105.326,24.528,15.323146,Moderately Good
0.583,52.096,10.938097,Moderately Good
413.698,78.691,23.879032,Extremely Bad
288.606,67.661,17.725524,Extremely Bad
193.084,30.089,12.852456,Extremely Good
486.995,92.037,22.424934,Extremely Bad
124.198,98.348,10.234857,Moderately Good
270.963,61.212,23.536141,Extremely Bad
2.888,22.14,20.401486,Moderately Good
210.787,66.814,15.914213,Moderately Bad
309.958,22.281,14.352447,Moderately Good
322.242,27.645,24.476619,Moderately Bad
208.702,86.871,12.041699,Moderately Good
287.34,21.744,21.541098,Moderately Bad
242.199,3.992,22.157888,Moderately Good
426.672,17.667,11.396172,Moderately Good
334.256,52.366,18.828515,Extremely Bad
172.376,64.676,11.678945,Moderately Good
14.968,9.869,20.819898,Moderately Good
414.47,6.534,19.332986,Moderately Bad
396.096,53.403,21.332665,Extremely Bad
465.78,27.581,19.317463,Moderately Bad
206.91,60.642,19.443615,Moderately Bad
89.335,85.888,17.157714,Moderately Bad
145.263,24.503,19.274114,Moderately Good
315.643,59.058,14.676457,Moderately Bad
31.41,49.129,18.915441,Moderately Good
444.395,26.166,10.649067,Moderately Good
477.499,26.645,13.482684,Moderately Good
386.887,32.627,17.110042,Moderately Bad
332.037,23.852,14.727466,Moderately Good
225.51,87.977,16.722581,Moderately Bad
470.948,95.214,19.157584,Extremely Bad
51.728,17.473,17.138313,Moderately Good
462.694,75.097,15.22188,Extremely Bad
440.801,18.109,15.436812,Moderately Bad
316.284,76.488,21.975732,Extremely Bad
477.393,94.914,17.687951,Extremely Bad
383.791,29.944,16.456168,Moderately Bad
27.373,15.201,18.655252,Moderately Good
194.564,44.534,24.391821,Moderately Good
142.875,33.818,14.572565,Extremely Good
308.994,82.436,15.629986,Extremely Bad
177.304,58.645,11.263051,Moderately Good
65.823,55.587,22.93733,Moderately Bad
185.767,84.407,19.029255,Moderately Bad
242.939,71.168,22.812431,Moderately Bad
365.853,13.549,13.088293,Moderately Good
267.045,71.034,17.814067,Extremely Bad
294.622,92.102,19.772029,Extremely Bad
285.87,72.008,10.268731,Moderately Bad
148.478,91.192,11.222708,Moderately Good
178.67,7.868,21.970143,Moderately Good
4.161,20.676,15.757731,Moderately Good
239.811,68.481,15.240576,Moderately Bad
303.846,79.18,10.042442,Moderately Bad
186.319,59.023,22.5133,Moderately Bad
36.882,15.022,22.15944,Moderately Good
276.722,49.533,17.129895,Moderately Bad
404.34,90.082,11.960879,Moderately Bad
109.065,71.079,22.936075,Moderately Bad
422.689,75.328,11.872297,Moderately Bad
343.955,12.885,19.266843,Moderately Bad
358.632,33.748,24.33749,Moderately Bad
8.233,32.187,19.185517,Moderately Good
99.904,28.515,21.726231,Moderately Good
249.245,47.922,10.236417,Extremely Good
430.212,88.867,15.705082,Extremely Bad
294.151,61.887,14.145982,Moderately Bad
234.957,26.159,10.785434,Extremely Good
455.77,85.286,13.324091,Moderately Bad
92.013,69.584,15.367032,Moderately Bad
150.991,28.563,15.090628,Moderately Good
274.718,28.688,21.818679,Moderately Bad
479.931,3.826,18.951923,Moderately Bad
384.708,34.303,24.04935,Moderately Bad
5.828,70.721,20.078796,Moderately Bad
487.482,7.988,12.290531,Moderately Good
55.871,96.023,10.41623,Moderately Good
442.875,1.438,15.153794,Moderately Bad
413.158,8.612,24.254235,Moderately Bad
69.692,55.71,22.213975,Moderately Bad
321.291,4.896,12.363178,Moderately Good
387.444,18.294,13.069487,Moderately Good
462.348,9.264,21.750116,Moderately Bad
207.621,37.823,12.665358,Extremely Good
137.51,23.454,18.874289,Moderately Good
442.499,28.413,14.307874,Moderately Good
71.992,67.884,18.335497,Moderately Bad
394.942,89.491,13.285688,Moderately Bad
176.463,80.048,16.482859,Moderately Bad
34.838,61.608,14.390176,Moderately Good
456.38,66.682,20.038981,Extremely Bad
275.628,18.931,18.081607,Moderately Bad
15.213,43.015,21.487091,Moderately Good
83.927,82.161,12.192,Moderately Good
109.89,11.826,14.964608,Extremely Good
487.582,29.541,19.96396,Moderately Bad
429.459,71.866,22.99723,Extremely Bad
223.569,42.259,20.4139,Moderately Good
23.287,12.5,24.207304,Moderately Good
345.544,50.104,22.228182,Extremely Bad
405.389,84.914,20.01213,Extremely Bad
263.269,15.993,23.570611,Moderately Bad
386.424,79.375,16.584101,Extremely Bad
279.044,1.341,18.291454,Moderately Bad
90.627,96.216,20.36436,Moderately Bad
382.126,16.743,13.049444,Moderately Good
21.995,80.842,21.384198,Moderately Bad
165.47,84.378,18.472696,Moderately Bad
142.157,79.14,24.874078,Moderately Bad
339.778,68.453,19.578271,Extremely Bad
131.393,46.595,12.260462,Extremely Good
120.977,82.509,18.181244,Moderately Bad
404.574,57.95,17.786073,Extremely Bad
302.413,10.737,13.48034,Moderately Good
294.918,80.242,13.509626,Moderately Bad
214.822,11.32,13.142297,Extremely Good
226.22,0.393,22.030047,Moderately Good
57.418,67.15,24.002336,Moderately Bad
20.044,79.452,18.041151,Moderately Bad
148.207,61.478,14.400844,Moderately Good
192.913,13.106,13.731766,Extremely Good
91.121,12.569,20.596973,Moderately Good
482.38,72.52,21.003631,Extremely Bad
153.415,92.566,15.20942,Moderately Bad
101.923,3.525,13.242214,Extremely Good
69.079,24.069,11.033738,Extremely Good
264.615,21.795,19.852326,Moderately Bad
118.026,35.955,20.861068,Moderately Good
396.248,60.983,21.8229,Extremely Bad
464.918,1.126,13.50445,Moderately Good
288.704,47.75,20.179508,Moderately Bad
119.392,98.228,15.38174,Moderately Bad
190.614,89.64,16.51261,Moderately Bad
76.751,25.518,19.943503,Moderately Good
28.097,56.774,12.244049,Moderately Good
367.996,37.419,18.601468,Moderately Bad
308.77,48.683,13.925843,Moderately Good
457.563,20.215,12.871992,Moderately Good
360.872,13.903,23.874849,Moderately Bad
185.762,46.742,13.480834,Extremely Good
315.08,80.681,24.725473,Extremely Bad
315.782,30.832,17.659384,Moderately Bad
128.055,89.243,22.402463,Moderately Bad
461.519,13.211,18.249516,Moderately Bad
281.725,34.619,17.089923,Moderately Bad
305.658,29.762,11.509354,Moderately Good
328.199,32.671,21.390146,Moderately Bad
329.556,87.094,20.776203,Extremely Bad
119.835,68.561,24.054724,Moderately Bad
319.761,28.077,22.328753,Moderately Bad
302.863,14.957,24.476615,Moderately Bad
36.998,99.795,14.200488,Moderately Good
285.347,11.468,10.993485,Moderately Good
1.923,7.085,21.650005,Moderately Good
491.354,78.582,13.51484,Moderately Bad
36.11,97.234,20.315642,Moderately Bad
382.464,4.178,13.143091,Moderately Good
54.253,64.52,13.490334,Moderately Good
55.478,23.629,20.737845,Moderately Good
340.392,23.958,24.140912,Moderately Bad
427.41,16.819,14.269371,Moderately Good
252.799,17.232,11.757373,Moderately Good
410.172,46.716,12.822654,Moderately Good
103.644,54.617,18.39163,Moderately Bad
398.581,62.867,22.728372,Extremely Bad
299.312,43.103,22.400691,Moderately Bad
99.867,88.541,13.361809,Moderately Good
103.964,3.227,18.293639,Moderately Good
9.198,8.93,12.955596,Extremely Good
16.595,99.337,21.213738,Moderately Bad
296.228,67.082,20.810505,Extremely Bad
415.426,84.714,24.39515,Extremely Bad
358.838,89.878,19.419292,Extremely Bad
234.493,51.619,19.199241,Moderately Bad
492.284,7.328,23.274125,Moderately Bad
445.279,36.053,12.382081,Moderately Good
487.397,79.587,20.690049,Extremely Bad
133.2,90.719,13.548422,Moderately Good
248.745,11.676,13.233399,Extremely Good
383.499,42.632,19.913755,Moderately Bad
453.411,0.349,13.507445,Moderately Good
127.893,70.733,14.074856,Moderately Good
351.994,28.341,20.326832,Moderately Bad
493.254,55.569,16.521551,Extremely Bad
143.118,51.208,15.905455,Moderately Bad
55.382,1.243,23.18786,Moderately Good
364.031,39.233,22.914602,Moderately Bad
110.641,96.76,10.191711,Moderately Good
18.827,14.071,11.442184,Extremely Good
449.699,77.525,20.633353,Extremely Bad
300.994,78.578,20.850814,Extremely Bad
57.337,79.877,20.972483,Moderately Bad
417.457,25.305,15.582952,Moderately Bad
391.916,10.564,17.397855,Moderately Bad
18.015,34.453,13.168379,Extremely Good
118.62,41.371,23.333475,Moderately Good
291.654,9.888,13.894616,Moderately Good
209.197,97.88,19.551045,Moderately Bad
134.703,54.328,17.729577,Moderately Bad
301.41,8.324,10.974211,Moderately Good
3.443,49.223,16.026716,Moderately Good
381.186,44.423,11.417694,Moderately Good
52.528,25.336,23.937561,Moderately Good
311.724,69.053,11.340438,Moderately Bad
20.251,11.578,23.498154,Moderately Good
374.673,56.951,15.535524,Extremely Bad
444.726,56.405,17.682955,Extremely Bad
136.571,96.793,23.084281,Moderately Bad
171.124,20.676,22.291382,Moderately Good
356.791,85.742,23.064414,Extremely Bad
81.132,55.489,21.699208,Moderately Bad
419.058,49.159,22.781402,Moderately Bad
59.57,74.101,22.544173,Moderately Bad
256.554,34.024,17.814551,Moderately Bad
427.638,57.93,21.658525,Extremely Bad
208.13,17.179,17.084005,Moderately Good
384.827,31.858,16.485011,Moderately Bad
473.598,47.558,15.918948,Moderately Bad
61.607,31.538,13.63333,Extremely Good
212.869,35.034,10.017241,Extremely Good
413.196,66.958,17.590295,Extremely Bad
285.087,63.18,12.888805,Moderately Bad
70.569,77.219,12.221492,Moderately Good
309.19,99.053,22.933447,Extremely Bad
349.761,41.805,13.728052,Moderately Good
102.625,59.286,24.711438,Moderately Bad
73.266,23.635,10.103395,Extremely Good
375.591,22.434,22.889864,Moderately Bad
231.486,9.229,15.39041,Moderately Good
104.36,23.277,23.950801,Moderately Good
388.485,15.194,23.737873,Moderately Bad
290.456,10.345,20.02895,Moderately Bad
55.781,30.501,16.856151,Moderately Good
363.212,67.164,17.270645,Extremely Bad
66.742,55.047,17.950593,Moderately Bad
228.032,10.137,15.914336,Moderately Good
72.548,40.918,15.734313,Moderately Good
271.827,61.499,14.78231,Moderately Bad
45.731,77.791,23.726214,Moderately Bad
78.891,27.87,16.148614,Moderately Good
157.369,37.154,16.306996,Moderately Good
448.377,96.354,16.279238,Extremely Bad
406.985,86.748,11.099309,Moderately Bad
118.058,65.604,22.04297,Moderately Bad
347.121,86.942,11.204005,Moderately Bad
380.233,88.912,16.017801,Extremely Bad
15.522,33.25,21.008876,Moderately Good
493.047,75.555,11.975755,Moderately Bad
127.094,10.505,20.384137,Moderately Good
330.294,20.947,22.254479,Moderately Bad
447.27,29.57,23.640421,Moderately Bad
31.689,4.404,12.612684,Extremely Good
137.39,74.515,21.197803,Moderately Bad
446.266,55.942,14.170689,Moderately Bad
310.698,92.479,15.379106,Extremely Bad
338.126,49.864,18.29984,Moderately Bad
227.96,66.155,15.516039,Moderately Bad
192.232,7.15,18.198825,Moderately Good
361.43,13.225,16.497657,Moderately Bad
127.781,7.045,14.545985,Extremely Good
144.53,28.511,16.202914,Moderately Good
498.716,39.483,13.154424,Moderately Good
369.621,62.126,18.059051,Extremely Bad
164.576,67.57,12.993549,Moderately Good
421.35,6.394,16.686017,Moderately Bad
0.569,96.108,23.718485,Moderately Bad
87.399,50.424,16.129713,Moderately Bad
41.05,8.961,12.511563,Extremely Good
407.609,62.968,10.105967,Moderately Bad
138.365,6.705,15.60143,Moderately Good
427.675,57.125,14.541284,Moderately Bad
209.56,81.26,20.934236,Moderately Bad
283.631,61.725,11.357329,Moderately Bad
441.351,23.731,15.486923,Moderately Bad
261.532,51.825,23.363224,Extremely Bad
206.539,95.189,15.924649,Moderately Bad
16.189,33.363,23.617096,Moderately Good
174.509,5.938,19.54797,Moderately Good
123.586,45.33,22.925969,Moderately Good
283.561,98.68,22.47032,Extremely Bad
221.898,74.228,15.735635,Moderately Bad
302.419,59.266,13.845018,Moderately Bad
461.025,96.352,15.612322,Extremely Bad
49.556,17.116,21.141666,Moderately Good
161.115,43.358,24.920216,Moderately Good
26.084,77.457,10.100151,Moderately Good
321.288,30.863,20.007381,Moderately Bad
50.674,33.629,13.686304,Extremely Good
290.547,35.378,20.759103,Moderately Bad
464.599,67.819,18.488281,Extremely Bad
376.984,48.444,10.412271,Moderately Good
247.674,66.285,23.347207,Moderately Bad
380.113,27.132,18.129342,Moderately Bad
71.616,75.697,19.654539,Moderately Bad
401.568,42.975,13.187075,Moderately Good
487.754,17.628,21.560463,Moderately Bad
140.924,6.22,11.672508,Extremely Good
225.83,79.047,21.17989,Moderately Bad
183.446,99.367,19.861641,Moderately Bad
23.957,56.51,16.772413,Moderately Bad
105.553,35.891,11.961272,Extremely Good
212.08,99.731,15.427899,Moderately Bad
226.47,24.111,18.465164,Moderately Good
98.786,3.956,19.132548,Moderately Good
52.82,30.844,16.426051,Moderately Good
283.121,96.416,15.047725,Extremely Bad
429.671,84.353,19.684005,Extremely Bad
129.215,50.726,12.913904,Moderately Good
416.606,87.174,18.2677,Extremely Bad
384.461,33.539,23.51332,Moderately Bad
79.118,19.446,10.509303,Extremely Good
34.962,53.129,23.008108,Moderately Bad
364.555,5.021,13.852298,Moderately Good
140.238,52.749,14.230303,Moderately Good
226.614,87.022,14.477571,Moderately Good
404.37,3.571,23.282646,Moderately Bad
193.72,8.115,11.441523,Extremely Good
181.474,13.057,17.26975,Moderately Good
396.572,81.913,16.875756,Extremely Bad
173.136,73.406,19.971315,Moderately Bad
156.551,65.381,21.964369,Moderately Bad
56.972,24.205,21.779771,Moderately Good
396.796,6.989,23.632349,Moderately Bad
295.975,37.707,15.091565,Moderately Bad
494.97,50.416,17.417115,Extremely Bad
248.998,15.981,14.628084,Extremely Good
313.809,4.108,21.680955,Moderately Bad
204.704,91.203,10.590341,Moderately Good
436.202,9.68,24.53561,Moderately Bad
128.171,26.939,24.432809,Moderately Good
388.158,88.526,19.97509,Extremely Bad
210.835,99.229,23.10825,Moderately Bad
122.71,46.459,12.862513,Extremely Good
200.868,8.735,21.931595,Moderately Good
186.966,11.797,22.633276,Moderately Good
69.188,7.322,20.216075,Moderately Good
499.485,14.415,17.796686,Moderately Bad
271.035,11.751,18.547743,Moderately Bad
315.943,85.046,16.920342,Extremely Bad
141.915,96.624,18.184871,Moderately Bad
394.275,22.9,10.857269,Moderately Good
359.211,8.611,21.982098,Moderately Bad
429.559,13.518,19.461366,Moderately Bad
183.392,1.028,14.579645,Extremely Good
4.949,82.336,15.199787,Moderately Bad
189.376,8.434,17.210307,Moderately Good
464.057,27.941,18.604539,Moderately Bad
301.386,57.616,10.832594,Moderately Bad
311.596,24.332,17.095035,Moderately Bad
463.135,65.074,14.546409,Moderately Bad
371.134,33.876,19.179735,Moderately Bad
172.876,40.742,11.896162,Extremely Good
245.824,37.137,14.784729,Extremely Good
451.976,74.182,24.611356,Extremely Bad
190.243,5.17,16.627025,Moderately Good
80.933,63.823,20.229839,Moderately Bad
454.526,79.745,10.652635,Moderately Bad
8.743,14.384,13.613342,Extremely Good
437.884,13.092,16.371037,Moderately Bad
226.315,87.228,19.789037,Moderately Bad
156.173,71.725,23.739679,Moderately Bad
403.775,77.176,16.493592,Extremely Bad
383.783,63.238,18.114006,Extremely Bad
312.403,84.599,14.705731,Moderately Bad
374.415,96.966,16.936057,Extremely Bad
149.453,81.306,18.041222,Moderately Bad
400.628,86.735,18.268578,Extremely Bad
404.628,76.889,11.197534,Moderately Bad
224.463,72.45,20.113664,Moderately Bad
273.013,5.4,16.14248,Moderately Bad
173.719,18.41,15.943835,Moderately Good
133.968,12.141,21.961626,Moderately Good
85.131,40.321,12.173691,Extremely Good
157.68,83.082,16.216695,Moderately Bad
194.367,55.059,12.687563,Moderately Good
246.816,17.298,24.705888,Moderately Good
359.667,21.312,22.047362,Moderately Bad
488.481,96.972,10.836891,Moderately Bad
471.394,20.331,14.434332,Moderately Good
406.633,3.962,19.32126,Moderately Bad
287.573,96.406,23.273306,Extremely Bad
390.941,54.084,22.545916,Extremely Bad
423.846,7.614,19.48399,Moderately Bad
400.012,22.193,21.209415,Moderately Bad
32.14,50.708,24.461758,Moderately Bad
108.714,32.317,13.660642,Extremely Good
435.74,31.54,21.656454,Moderately Bad
270.26,62.476,14.38464,Moderately Bad
471.282,94.15,16.437297,Extremely Bad
19.644,92.819,19.496922,Moderately Bad
139.353,29.578,10.317487,Extremely Good
180.698,24.932,15.338262,Moderately Good
256.667,3.965,11.031947,Moderately Good
76.677,79.118,22.28331,Moderately Bad
418.266,39.834,14.57018,Moderately Good
180.157,30.386,22.622022,Moderately Good
16.863,25.507,16.050384,Moderately Good
223.701,4.811,15.646187,Moderately Good
496.506,6.603,20.3112,Moderately Bad
467.174,28.635,23.97004,Moderately Bad
117.993,27.017,17.469431,Moderately Good
383.464,64.546,13.731828,Moderately Bad
183.383,22.741,12.168493,Extremely Good
439.919,90.269,23.685914,Extremely Bad
107.416,12.658,19.391468,Moderately Good
312.511,77.35,18.785705,Extremely Bad
324.484,73.973,10.032172,Moderately Bad
80.835,41.727,24.902593,Moderately Good
226.023,66.144,12.666826,Moderately Good
422.115,39.971,19.345035,Moderately Bad
102.382,34.619,16.036938,Moderately Good
256.903,9.451,17.538531,Moderately Bad
28.977,39.117,21.781827,Moderately Good
39.874,34.942,10.371436,Extremely Good
256.958,97.956,22.524148,Extremely Bad
59.746,8.594,13.099099,Extremely Good
280.31,20.211,18.036073,Moderately Bad
497.489,71.157,17.322069,Extremely Bad
311.4,25.435,23.604349,Moderately Bad
178.29,49.28,17.807765,Moderately Good
75.159,84.084,23.097234,Moderately Bad
372.844,96.814,18.733438,Extremely Bad
78.521,25.781,11.871994,Extremely Good
376.555,18.024,21.308475,Moderately Bad
75.435,16.999,15.226436,Moderately Good
482.524,58.88,14.795553,Moderately Bad
80.829,1.869,19.495811,Moderately Good
26.618,8.474,18.355568,Moderately Good
193.045,77.64,13.329892,Moderately Good
400.101,35.791,19.73057,Moderately Bad
159.222,40.753,19.801438,Moderately Good
92.047,76.184,15.718055,Moderately Bad
188.738,3.944,16.375743,Moderately Good
67.813,48.041,11.928793,Extremely Good
429.477,51.232,20.76622,Extremely Bad
149.38,38.121,18.337659,Moderately Good
75.109,70.138,23.417772,Moderately Bad
376.043,43.315,10.486159,Moderately Good
89.928,4.599,22.539591,Moderately Good
486.792,14.045,11.116017,Moderately Good
157.548,60.814,23.171951,Moderately Bad
71.741,65.174,17.097696,Moderately Bad
337.224,81.134,16.599928,Extremely Bad
143.353,29.148,19.484104,Moderately Good
388.308,76.638,13.947571,Moderately Bad
266.778,2.201,19.96743,Moderately Bad
270.528,51.482,10.434354,Moderately Bad
82.213,37.483,19.271207,Moderately Good
345.125,90.599,12.90207,Moderately Bad
339.827,1.492,16.628834,Moderately Bad
228.14,18.751,24.236423,Moderately Good
18.214,72.486,11.263277,Moderately Good
196.796,95.237,19.249631,Moderately Bad
79.927,93.092,13.15667,Moderately Good
467.706,20.675,11.226515,Moderately Good
317.35,69.661,13.856574,Moderately Bad
188.986,22.225,23.192282,Moderately Good
141.149,39.728,20.666398,Moderately Good
386.459,47.938,13.379295,Moderately Good
296.184,23.384,18.507765,Moderately Bad
326.239,7.577,16.20514,Moderately Bad
167.936,65.286,21.282152,Moderately Bad
268.041,21.834,15.834568,Moderately Bad
125.691,99.884,20.654042,Moderately Bad
352.266,27.639,20.459657,Moderately Bad
167.772,6.443,12.998719,Extremely Good
54.289,66.329,12.164806,Moderately Good
282.487,46.407,24.189071,Moderately Bad
456.548,0.993,20.146763,Moderately Bad
157.102,4.305,23.932316,Moderately Good
36.53,23.231,17.913645,Moderately Good
208.417,67.583,16.927701,Moderately Bad
431.277,36.046,24.182657,Moderately Bad
96.166,87.39,22.33162,Moderately Bad
452.672,62.54,14.873702,Moderately Bad
374.86,34.547,24.050535,Moderately Bad
251.889,83.948,10.850921,Moderately Bad
87.454,79.819,23.046533,Moderately Bad
41.365,70.32,10.047522,Moderately Good
417.882,99.232,21.718098,Extremely Bad
315.29,8.265,24.606682,Moderately Bad
235.209,18.569,17.08125,Moderately Good
499.638,67.146,24.029602,Extremely Bad
31.102,32.071,18.221399,Moderately Good
305.138,73.14,21.251438,Extremely Bad
22.469,16.03,23.055141,Moderately Good
373.555,35.008,22.45476,Moderately Bad
368.214,60.531,11.729942,Moderately Bad
470.928,13.702,22.873953,Moderately Bad
101.436,9.581,24.337591,Moderately Good
224.612,91.716,12.329583,Moderately Good
395.567,98.114,18.103084,Extremely Bad
8.322,43.548,20.430838,Moderately Good
371.964,61.312,15.235569,Extremely Bad
390.066,52.345,23.408034,Extremely Bad
309.691,44.085,13.836723,Moderately Good
216.043,78.646,23.340394,Moderately Bad
206.671,63.822,19.661943,Moderately Bad
92.435,92.847,18.619318,Moderately Bad
389.199,31.549,15.748342,Moderately Bad
228.007,2.012,17.712026,Moderately Good
186.847,24.694,17.672883,Moderately Good
494.406,28.13,15.817564,Moderately Bad
70.825,4.815,11.112892,Extremely Good
372.29,0.644,17.59521,Moderately Bad
426.767,7.1,14.86361,Moderately Good
390.061,6.219,19.483781,Moderately Bad
12.708,63.187,22.950642,Moderately Bad
117.672,27.859,22.133578,Moderately Good
475.558,4.536,17.210852,Moderately Bad
215.924,83.983,23.39548,Moderately Bad
286.845,57.467,12.098558,Moderately Bad
167.555,30.17,10.904624,Extremely Good
18.7,74.38,10.871708,Moderately Good
283.444,48.398,10.512226,Moderately Good
127.184,42.094,15.99133,Moderately Good
347.142,82.62,12.439864,Moderately Bad
405.35,61.074,22.055044,Extremely Bad
162.995,37.654,13.954389,Extremely Good
468.701,2.567,19.995314,Moderately Bad
210.303,78.879,16.855824,Moderately Bad
496.052,63.039,23.359673,Extremely Bad
94.036,5.997,11.028478,Extremely Good
447.387,22.675,17.742318,Moderately Bad
67.446,96.969,15.012898,Moderately Bad
26.775,97.185,22.61377,Moderately Bad
198.809,20.773,15.490662,Moderately Good
165.959,10.752,18.54096,Moderately Good
464.385,48.855,10.501683,Moderately Good
369.463,23.796,10.884848,Moderately Good
414.177,42.404,13.241277,Moderately Good
83.671,61.627,17.931914,Moderately Bad
361.389,46.184,14.320737,Moderately Good
427.414,22.557,20.297568,Moderately Bad
305.807,24.579,15.64467,Moderately Bad
226.954,92.931,10.503717,Moderately Good
190.292,21.96,23.111128,Moderately Good
80.551,82.897,12.161078,Moderately Good
60.4,50.454,19.014117,Moderately Bad
55.449,73.207,13.361378,Moderately Good
455.185,29.113,24.090127,Moderately Bad
199.457,40.002,18.641693,Moderately Good
257.753,66.456,12.955721,Moderately Bad
173.473,71.759,20.045382,Moderately Bad
223.134,40.32,23.404308,Moderately Good
226.501,81.685,10.85616,Moderately Good
288.662,43.457,12.589914,Moderately Good
246.766,47.725,22.429267,Moderately Good
230.277,84.247,22.135206,Moderately Bad
39.577,17.786,20.80897,Moderately Good
381.681,27.082,11.974089,Moderately Good
271.188,98.735,13.807357,Moderately Bad
294.968,45.149,12.029754,Moderately Good
85.406,21.918,21.88996,Moderately Good
301.481,76.876,16.053685,Extremely Bad
97.376,5.632,13.632098,Extremely Good
440.647,46.001,21.922391,Moderately Bad
206.739,54.232,15.118536,Moderately Bad
277.66,61.8,22.638168,Extremely Bad
367.315,89.571,13.648556,Moderately Bad
20.474,36.27,11.877132,Extremely Good
398.39,97.106,13.675583,Moderately Bad
112.441,51.353,11.477088,Moderately Good
270.304,75.155,23.818597,Extremely Bad
213.14,58.269,12.540282,Moderately Good
151.107,45.607,18.891303,Moderately Good
275.82,41.069,21.289218,Moderately Bad
175.854,57.471,15.91911,Moderately Bad
126.888,2.176,12.489101,Extremely Good
448.275,44.372,19.881204,Moderately Bad
310.813,95.208,18.524993,Extremely Bad
40.242,73.105,16.032283,Moderately Bad
239.6,95.352,18.304716,Moderately Bad
125.821,48.089,15.264414,Moderately Good
147.186,40.823,23.847758,Moderately Good
359.227,67.878,17.664141,Extremely Bad
12.916,34.341,16.160286,Moderately Good
71.3,83.994,12.500801,Moderately Good
310.459,9.019,10.79537,Moderately Good
111.025,68.409,10.925057,Moderately Good
99.591,95.076,17.429744,Moderately Bad
298.528,65.825,11.174429,Moderately Bad
435.148,84.6,16.071677,Extremely Bad
321.704,60.243,11.931031,Moderately Bad
470.747,29.828,17.219147,Moderately Bad
123.634,22.733,12.706711,Extremely Good
113.715,28.675,12.999557,Extremely Good
164.06,16.165,12.436999,Extremely Good
119.982,26.511,14.91084,Extremely Good
494.244,23.162,13.754728,Moderately Good
451.576,84.629,13.893472,Moderately Bad
358.679,19.509,23.452175,Moderately Bad
26.545,78.149,16.929214,Moderately Bad
278.225,94.027,14.36666,Moderately Bad
164.558,91.272,18.776963,Moderately Bad
14.083,84.243,16.878671,Moderately Bad
236.784,52.137,11.950225,Moderately Good
404.154,65.221,17.801644,Extremely Bad
179.595,13.784,13.288199,Extremely Good
98.231,83.998,20.461859,Moderately Bad
223.635,86.065,15.275355,Moderately Bad
71.415,23.079,17.759337,Moderately Good
495.238,12.447,24.39104,Moderately Bad
241.558,2.79,21.286562,Moderately Good
372.936,71.553,17.249954,Extremely Bad
301.877,14.873,13.132766,Moderately Good
250.203,22.891,11.374238,Moderately Good
213.462,11.17,19.545496,Moderately Good
100.283,45.946,14.670846,Extremely Good
428.759,19.857,13.964343,Moderately Good
253.784,16.792,23.325787,Moderately Bad
214.109,10.305,23.594334,Moderately Good
431.641,49.738,14.601939,Moderately Good
340.451,24.314,24.348687,Moderately Bad
333.754,96.902,21.524025,Extremely Bad
1.299,98.847,20.759386,Moderately Bad
86.799,21.535,11.664039,Extremely Good
310.08,77.433,24.328958,Extremely Bad
494.713,21.254,11.028198,Moderately Good
401.431,30.154,19.731558,Moderately Bad
315.693,99.792,11.916821,Moderately Bad
202.879,44.743,20.408823,Moderately Good
43.04,44.457,13.130547,Extremely Good
385.892,98.161,17.553275,Extremely Bad
442.342,72.601,11.110276,Moderately Bad
484.764,38.463,18.391045,Moderately Bad
101.058,55.303,13.365707,Moderately Good
403.319,0.958,12.89001,Moderately Good
317.524,16.631,18.411807,Moderately Bad
338.671,11.092,15.332817,Moderately Bad
236.964,18.876,19.569249,Moderately Good
228.092,36.616,15.213771,Moderately Good
389.365,60.726,14.455399,Moderately Bad
412.671,33.134,10.495826,Moderately Good
254.161,83.91,22.496949,Extremely Bad
231.707,5.137,22.253043,Moderately Good
485.05,36.244,24.660449,Moderately Bad
448.982,9.977,14.421651,Moderately Good
306.067,75.231,20.701581,Extremely Bad
372.997,77.526,24.335985,Extremely Bad
201.264,76.064,12.600877,Moderately Good
216.337,83.129,10.707587,Moderately Good
38.5,45.394,23.218393,Moderately Good
183.694,1.815,11.951103,Extremely Good
383.08,25.822,13.660299,Moderately Good
270.223,28.482,18.369456,Moderately Bad
175.058,44.802,14.362767,Extremely Good
35.483,26.651,11.001429,Extremely Good
358.804,55.1,24.019177,Extremely Bad
176.575,7.464,10.522725,Extremely Good
20.095,73.592,11.299825,Moderately Good
414.434,21.63,17.077586,Moderately Bad
7.816,2.811,14.065852,Extremely Good
245.597,99.998,10.315905,Moderately Good
258.208,12.201,17.129884,Moderately Bad
216.886,74.522,21.987259,Moderately Bad
70.763,47.291,17.406823,Moderately Good
224.332,17.797,11.106588,Extremely Good
278.154,35.392,18.277786,Moderately Bad
442.275,94.033,12.779073,Moderately Bad
